Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,G2-M Checkpoint,106/200,3.238660506215943e-14,1.472118411916338e-13,0,0,2.979709736508384,92.55285793172617,JPT1;HNRNPU;SMC4;CDC20;PTTG1;CCND1;SNRPD1;MYC;KIF5B;STMN1;CDC27;KMT5A;KPNA2;HMGN2;TMPO;TLE3;SMARCC1;SLC38A1;LIG3;PRPF4B;CDC25B;ILF3;DDX39A;EWSR1;DKC1;NCL;SRSF2;NUP98;ATF5;KPNB1;NOTCH2;CUL5;YTHDC1;CUL3;CUL1;NOLC1;HIF1A;GSPT1;RACGAP1;RAD21;G3BP1;ABL1;MAP3K20;HSPA8;DR1;SMAD3;UBE2C;PLK1;CBX1;HMGA1;SQLE;UCK2;NASP;UBE2S;CDK4;BCL3;HNRNPD;CDK1;TOP2A;CDKN1B;NUMA1;AMD1;HMGB3;TENT4A;CKS1B;SYNCRIP;XPO1;CHMP1A;MYBL2;POLE;TNPO2;UPF1;SS18;PRMT5;RBM14;ATRX;KIF22;SMC1A;RAD23B;SLC7A5;SFPQ;TFDP1;NUP50;CKS2;MCM3;BIRC5;MCM5;MCM6;TOP1;PAFAH1B1;DTYMK;ODC1;SRSF1;TRA2B;NSD2;BUB3;E2F4;SRSF10;SLC12A2;RPA2;MAPK14;PML;CUL4A;MARCKS;TACC3;MAD2L1
MSigDB_Hallmark_2020,Interferon Alpha Response,61/97,4.783929742828612e-13,1.993304059511922e-12,0,0,4.458543655861663,126.48149962565437,IFITM3;LGALS3BP;RTP4;OGFR;IFITM1;CSF1;UBE2L6;ADAR;IFI35;IFI30;IFIT3;IFI44L;NUB1;DHX58;EPSTI1;TRIM25;TRIM26;CMTR1;HERC6;IL4R;SP110;RIPK2;TAP1;TRAFD1;PARP9;PLSCR1;PSMA3;ELF1;OAS1;IRF1;IRF2;PSME1;IRF7;CMPK2;PSME2;TXNIP;LAP3;CD47;LY6E;UBA7;CNP;SAMD9;DDX60;HELZ2;SLC25A28;MVB12A;GBP2;PNPT1;STAT2;MX1;IFI44;EIF2AK2;ISG15;NMI;PARP14;PARP12;PSMB8;PSMB9;BST2;ISG20;MOV10
MSigDB_Hallmark_2020,Interferon Gamma Response,102/200,2.2585507179985497e-12,8.066252564280536e-12,0,0,2.747448979591837,73.67640998190336,IFITM3;SPPL2A;UBE2L6;IFI35;IFIT1;IFI30;IFIT3;IFI44L;PNP;NAMPT;DHX58;TNFSF10;EPSTI1;TRIM25;TRIM26;CMTR1;HERC6;IL4R;SP110;HLA-B;TAP1;TRAFD1;ARID5B;NUP93;MTHFD2;PSME1;PSME2;TXNIP;CMPK2;LAP3;RBCK1;CFB;LY6E;CFH;DDX60;HIF1A;HELZ2;RNF213;ISOC1;PNPT1;AUTS2;EIF2AK2;IFI44;ISG15;NMI;PARP14;PARP12;NFKB1;BST2;ISG20;NFKBIA;XAF1;MYD88;OGFR;LGALS3BP;RTP4;CD40;CDKN1A;CXCL9;BTG1;TNFAIP2;ADAR;CASP7;CASP3;CASP4;UPP1;RIPK2;DDX58;NCOA3;BPGM;TAPBP;VAMP8;PLSCR1;PSMA3;ARL4A;PSMA2;OAS2;IRF1;OAS3;IRF2;IRF7;MVP;FGL2;NLRC5;SRI;SAMHD1;PSMB10;SLC25A28;PSMB2;CCL2;PTPN1;STAT1;STAT2;STAT3;MX1;SOD2;PSMB8;PML;PSMB9;ZNFX1;PTPN6;PFKP
MSigDB_Hallmark_2020,p53 Pathway,102/200,2.2585507179985497e-12,8.066252564280536e-12,0,0,2.747448979591837,73.67640998190336,CYFIP2;RB1;APP;CD82;DGKA;ABAT;IFI30;TM7SF3;CCND3;CCND2;FAM162A;IER5;IER3;PHLDA3;DNTTIP2;TAP1;TRAFD1;PRKAB1;TM4SF1;DDIT3;DDIT4;NINJ1;TXNIP;TRIB3;S100A4;NUPR1;ANKRA2;ISCU;NOTCH1;RETSAT;ABHD4;FOXO3;NDRG1;LDHB;IRAK1;HMOX1;SFN;RALGDS;SLC19A2;IP6K2;HEXIM1;JAG2;JUN;ST14;PMM1;PLK2;FUCA1;EPHX1;OSGIN1;SP1;MDM2;SDC1;PLXNB2;MXD4;CDKN1A;CSRNP2;BTG1;ITGB4;TRIAP1;SEC61A1;HINT1;GM2A;CTSF;UPP1;HRAS;CTSD;GPX2;TSC22D1;PRMT2;SPHK1;DCXR;ABCC5;VAMP8;WRAP73;TRAF4;TAX1BP3;PPP1R15A;PCNA;HDAC3;PVT1;EI24;RPS27L;SLC3A2;RCHY1;TOB1;SERTAD3;RXRA;DRAM1;RAB40C;PERP;MKNK2;EPS8L2;BAK1;RPL18;TPRKB;WWP1;TPD52L1;BAIAP2;BLCAP;KRT17;BAX;COQ8A
MSigDB_Hallmark_2020,PI3K/AKT/mTOR  Signaling,63/105,4.153003393065801e-12,1.384334464355267e-11,0,0,3.946705603212265,103.43206098998704,GSK3B;CDKN1A;ARF1;CDKN1B;YWHAB;UBE2D3;CLTC;PTEN;PRKAG1;SLC2A1;TBK1;ARHGDIA;RPS6KA1;CFL1;AKT1;RAC1;MAP3K7;HRAS;AP2M1;NCK1;MAP2K3;ACTR3;ACTR2;DUSP3;TSC2;TRAF2;IRAK4;TNFRSF1A;LCK;DDIT3;CSNK2B;AKT1S1;TRIB3;RAF1;PFN1;SQSTM1;RALB;CAB39;PIK3R3;ITPR2;ACACA;MAPK9;GRK2;MKNK1;MKNK2;MAPK1;SFN;EIF4E;PAK4;SMAD2;STAT2;PTPN11;PPP1CA;RIT1;CDK4;ARPC3;UBE2N;CDK1;PIN1;GRB2;CALR;MYD88;NFKBIB
MSigDB_Hallmark_2020,Cholesterol Homeostasis,49/74,5.733076173221409e-12,1.7915863041316897e-11,0,0,5.14995084653195,133.30528738158924,ERRFI1;TMEM97;CLU;TM7SF2;CXCL16;ACTG1;FADS2;LGALS3;NSDHL;ALCAM;FBXO6;GUSB;PCYT2;HMGCS1;TNFRSF12A;ECH1;ANXA5;PLAUR;LSS;SREBF2;PLSCR1;ETHE1;MVD;TRIB3;ATF5;IDI1;MVK;SEMA3B;HMGCR;ACAT2;EBP;ATXN2;PMVK;TP53INP1;MAL2;STX5;FDFT1;FDPS;ABCA2;JAG1;CHKA;SQLE;FABP5;SCD;FASN;CD9;CTNNB1;DHCR7;LGMN
MSigDB_Hallmark_2020,Mitotic Spindle,100/199,1.1476547750303932e-11,3.375455220677628e-11,0,0,2.665204043373834,67.13839677643399,TRIO;SMC3;SMC4;UXT;PREX1;PPP4R2;KIF5B;ARHGDIA;CDC27;ARFIP2;KIFAP3;RALBP1;CEP131;CSNK1D;ACTN4;CD2AP;BCR;CLIP1;BIN1;EZR;ARL8A;VCL;NOTCH2;EPB41;PXN;KLC1;ABR;RHOT2;RACGAP1;EPB41L2;ABL1;ECT2;SPTBN1;PLK1;TBCD;ARHGAP27;SSH2;NET1;DLG1;NF1;CDK1;TUBGCP6;MAP3K11;TOP2A;YWHAE;NUMA1;WASL;ARHGAP5;PCM1;CAPZB;NCK2;TLK1;KIF1B;SPTAN1;NCK1;ARHGEF11;SUN2;ARHGEF12;DST;RFC1;RHOF;KIF22;SMC1A;DYNLL2;CKAP5;CTTN;PALLD;CDC42EP4;BIRC5;ATG4B;ARHGEF2;MAPRE1;KPTN;ARHGEF7;ARF6;PAFAH1B1;STAU1;NEDD9;HDAC6;CDC42;CYTH2;FGD6;FLNA;FLNB;PDLIM5;WASF2;CLASP1;ARFGEF1;FARP1;DYNC1H1;PCGF5;MID1IP1;RANBP9;MYO9B;LRPPRC;MARCKS;TAOK2;ABI1;RAB3GAP1;BCAR1
MSigDB_Hallmark_2020,Apoptosis,85/161,1.4361924963985668e-11,3.9894236011071295e-11,0,0,2.947614363010329,73.59143864309986,IFITM3;TOP2A;APP;CDKN1A;CDKN1B;HMGB2;HSPB1;PLAT;CLU;LGALS3;CASP7;CCND2;CCND1;CASP6;CASP3;CASP4;PEA15;TNFSF10;CASP2;TIMP1;DNM1L;SPTAN1;IER3;BNIP3L;DFFA;ANXA1;TNFRSF12A;GPX4;IFNGR1;TAP1;DCN;CDC25B;RHOB;DNAJC3;DDIT3;IRF1;MADD;RARA;VDAC2;TXNIP;ETF1;SQSTM1;DAP3;BIRC3;RETSAT;SLC20A1;LEF1;XIAP;NEDD9;ADD1;RELA;EBP;RHOT2;PAK1;ANKH;ERBB3;LMNA;ERBB2;HMOX1;BID;BCAP31;JUN;CREBBP;EGR3;GADD45B;MGMT;GSR;CFLAR;SOD2;IGF2R;PTK2;SOD1;ISG20;CD2;DNAJA1;CYLD;DAP;WEE1;KRT18;PPT1;PDCD4;BAX;CTNNB1;BCL2L2;BCL2L1
MSigDB_Hallmark_2020,Glycolysis,100/200,1.6742610326503128e-11,4.4059500859218755e-11,0,0,2.6383682469680263,65.46600050936155,ERO1A;CHPF;MPI;XYLT2;HDLBP;ENO1;PLOD1;NSDHL;FAM162A;STMN1;SLC16A3;IER3;IL13RA1;G6PD;TALDO1;SDHC;MIF;PHKA2;CLDN3;DDIT4;RBCK1;FKBP4;ALDH7A1;PPIA;TSTA3;COPB2;AK3;AK4;TXN;ARPP19;LDHA;FUT8;CHST12;STC2;PGK1;NDUFV3;ANKZF1;HSPA5;IDH1;GFPT1;GOT2;ECD;EXT1;ISG20;EXT2;GCLC;NASP;P4HA2;CDK1;SDC1;TGFBI;PAM;B4GALT2;PYGB;B4GALT1;GMPPB;GYS1;CASP6;GMPPA;ME1;PGM2;QSOX1;GUSB;SLC37A4;TPI1;CHPF2;PGAM1;AKR1A1;DCN;MED24;PKM;HAX1;ELF3;TFF3;SLC25A10;ANGPTL4;ALDOA;DLD;B4GALT7;ALDH9A1;GLRX;NOL3;PPP2CB;UGP2;GPC1;CYB5A;SLC35A3;MDH1;MDH2;B3GAT3;TPBG;VEGFA;SOD1;GALE;PC;GNPDA1;PSMC4;AGRN;POLR3K;PFKP
MSigDB_Hallmark_2020,Androgen Response,59/100,5.227131217155886e-11,1.3067828042889715e-10,0,0,3.7837706792169135,89.57915674879456,SRP19;B4GALT1;NGLY1;DBI;ELK4;CCND3;CCND1;ZMIZ1;AKT1;PMEPA1;ITGAV;RRP12;TPD52;HMGCS1;TSC22D1;ELOVL5;ACTN1;NCOA4;KRT8;SORD;ARID5B;ACSL3;PIAS1;AZGP1;SMS;SGK1;IDI1;INSIG1;ABHD2;GNAI3;HSD17B14;HMGCR;NDRG1;MYL12A;CAMKK2;LMAN1;ANKH;MAP7;DNAJB9;PDLIM5;SLC38A2;SPDEF;RAB4A;XRCC6;UBE2I;XRCC5;TMEM50A;GSR;ADRM1;ZBTB10;DHCR24;PA2G4;SPCS3;KRT19;APPBP2;VAPA;SCD;BMPR1B;SEC24D
MSigDB_Hallmark_2020,Myc Targets V2,40/58,7.416206516724836e-11,1.7657634563630564e-10,0,0,5.832222626115756,136.0352417058039,NOLC1;NOC4L;TMEM97;PHB;IPO4;SRM;TBRG4;HSPD1;UNG;EXOSC5;TCOF1;MYC;PES1;RRP12;NOP56;DDX18;DUSP2;NPM1;NOP16;CBX3;PUS1;PLK1;WDR74;SORD;IMP4;PA2G4;HSPE1;GNL3;BYSL;AIMP2;LAS1L;CDK4;GRWD1;NDUFAF4;MRTO4;MCM4;MPHOSPH10;MCM5;FARSA;DCTPP1
