Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,Oxidative Phosphorylation,86/200,8.490587923991102e-14,3.859358147268682e-13,0,0,3.0687115793065978,92.35972758094697,SLC25A3;COX4I1;ETFA;ETFB;TCIRG1;MRPL34;COX6A1;COX7C;TOMM22;MPC1;PDK4;IDH3B;PMPCA;ATP6V1E1;ACAA1;IDH3A;COX8A;ATP6V1G1;ATP6V0B;ATP6V0E1;GPX4;ECH1;SDHD;SDHA;HADHA;OXA1L;COX7A2L;NDUFS7;VDAC3;NDUFS3;VDAC2;SUCLG1;UQCRC2;SLC25A5;SLC25A11;ISCU;SLC25A6;NDUFB8;NDUFB7;UQCRB;NDUFB5;MGST3;NDUFB3;HTRA2;NDUFB1;COX7A2;MRPL15;UQCR10;PDHB;COX5B;COX5A;UQCRH;MRPL11;ATP5MC1;LDHB;LDHA;RHOT2;ATP5F1A;CYB5R3;ATP5F1B;MFN2;POLR2F;CYC1;NDUFV2;NDUFV1;ATP5MG;ATP5ME;NDUFA9;ATP5PF;NDUFA8;NDUFA6;MDH1;ATP5PB;MDH2;IDH3G;NDUFA3;NDUFA1;ATP5F1C;COX6C;ACADSB;ATP5F1D;UQCRQ;OGDH;ATP5PO;CYCS;BAX
MSigDB_Hallmark_2020,Estrogen Response Early,85/200,2.6073540844878534e-13,1.0863975352032725e-12,0,0,3.005696230697344,87.09086061150394,RET;SCARB1;FCMR;B4GALT1;HSPB8;NADSYN1;CELSR1;AQP3;CELSR2;TSKU;AFF1;IGF1R;FAM102A;DEPTOR;CCND1;MYC;SLC39A6;ANXA9;MYBL1;TGM2;CISH;ELOVL5;IGFBP4;ELOVL2;KRT8;NPY1R;PDZK1;FOS;CBFA2T3;RHOD;SULT2B1;NCOR2;TIAM1;OLFM1;ELF1;RAB31;ELF3;ESRP2;CLDN7;SCNN1A;TFF3;BLVRB;TFF1;FKBP4;CD44;FKBP5;SLC1A1;SEMA3B;RHOBTB3;ADD3;RASGRP1;THSD4;UGCG;SLC9A3R1;PDLIM3;ABLIM1;STC2;NRIP1;SFN;HES1;SLC19A2;CA12;SVIL;XBP1;TFAP2C;EGR3;BCL11B;WFS1;GREB1;TPD52L1;KLF4;DHRS2;TTC39A;KRT19;KRT18;CXCL12;MLPH;MYBBP1A;SYT12;FASN;KRT15;BHLHE40;UNC119;DHCR7;RAB17
MSigDB_Hallmark_2020,IL-6/JAK/STAT3 Signaling,48/87,3.917363245522271e-13,1.5066781713547196e-12,0,0,4.981729550550844,142.31898349030288,ACVRL1;CXCL9;CSF1;EBI3;CSF2RB;CXCL13;IL2RG;CBL;CSF2RA;PIK3R5;SOCS3;SOCS1;PIM1;CD38;HMOX1;CD36;CD14;A2M;IL12RB1;IL13RA1;IL15RA;PTPN1;IL4R;TNFRSF12A;IL1R1;IFNGR1;STAT1;IFNGR2;STAT2;STAT3;TYK2;OSMR;TNFRSF1B;IL17RA;HAX1;IRF1;IL2RA;IL3RA;FAS;CD9;GRB2;LTB;LTBR;TNFRSF21;CD44;MYD88;PTPN2;IL18R1
MSigDB_Hallmark_2020,Apical Junction,83/200,2.313028150186309e-12,7.710093833954364e-12,0,0,2.882965003169607,77.24173479889777,CD86;ITGB1;B4GALT1;ITGB4;ICAM2;PTEN;PKD1;ACTB;ACTG2;ICAM1;ACTG1;TIAL1;CDH1;MDK;AKT3;RAC2;DHX16;SIRPA;SPEG;IKBKG;LDLRAP1;CD34;YWHAH;CAP1;MAP4K2;SYK;VWF;ACTN1;ITGA2;MMP2;RHOF;TRAF1;GTF2F1;MMP9;CLDN4;VCAN;CLDN15;CLDN7;CDH11;FSCN1;PECAM1;MYH9;EVL;MVD;PFN1;MYL9;ARHGEF6;COL17A1;GRB7;CD274;SHC1;THY1;MYL12B;GNAI2;CNN2;RRAS;EPB41L2;TSPAN4;SYMPK;STX4;RSU1;PLCG1;CD99;VASP;FYB1;VCAM1;JUP;PBX2;MSN;SORBS3;PTK2;MAPK13;PTPRC;BMP1;ARPC2;PPP2R2C;TAOK2;ZYX;NF2;TGFBI;NECTIN2;CRB3;FBN1
MSigDB_Hallmark_2020,Inflammatory Response,83/200,2.313028150186309e-12,7.710093833954364e-12,0,0,2.882965003169607,77.24173479889777,IFITM1;CD40;CDKN1A;BTG2;CXCL9;CSF1;CD82;SERPINE1;AHR;ICAM1;GPR132;RGS1;MYC;LAMP3;STAB1;C3AR1;PDE4B;CCR7;CMKLR1;IL15RA;IL4R;IL1R1;IL15;IFNGR2;IL18;RHOG;PLAUR;CYBB;EMP3;OSMR;TNFRSF1B;TAPBP;RNF144B;SELENOS;LCK;IRF1;APLNR;IRF7;LTA;CD48;LCP2;ITGA5;RAF1;LY6E;PTGER4;RGS16;EBI3;PTAFR;FPR1;GNAI3;CXCR6;SRI;HIF1A;RASGRP1;RELA;PIK3R5;GNA15;CCL5;CCL2;CD14;CCL17;CD55;SLAMF1;LYN;ABCA1;CCL22;SEMA4D;IL10RA;NMI;ATP2B1;SELE;NFKB1;BST2;NFKBIA;PTPRE;KLF6;SELL;GPR183;ABI1;IL2RB;CD69;IL7R;IL18R1
MSigDB_Hallmark_2020,Androgen Response,50/100,1.7401839164356834e-11,5.438074738861511e-11,0,0,4.046918589906163,100.26016290002266,SRP19;TNFAIP8;STEAP4;B4GALT1;NGLY1;DBI;SAT1;ELK4;RPS6KA3;CCND3;CCND1;ITGAV;B2M;TPD52;TSC22D1;ELOVL5;ACTN1;NCOA4;KRT8;ARID5B;LIFR;ACSL3;PIAS1;ALDH1A3;AZGP1;MAF;SELENOP;SMS;SGK1;FKBP5;GNAI3;HSD17B14;IQGAP2;NDRG1;MYL12A;UBE2J1;MAP7;PTK2B;SLC38A2;SPDEF;XRCC6;UBE2I;XRCC5;TMEM50A;DHCR24;PA2G4;SPCS3;KRT19;SCD;BMPR1B
MSigDB_Hallmark_2020,KRAS Signaling Up,81/200,1.8907054438724688e-11,5.560898364330792e-11,0,0,2.7644481105325567,68.25833185426382,ERO1A;NRP1;ADAMDEC1;MTMR10;PLVAP;ITGB2;F13A1;TNFAIP3;PLAT;IKZF1;PRDM1;ETS1;CTSS;CCND2;C3AR1;CD37;CMKLR1;MAP4K1;ST6GAL1;FCER1G;ITGA2;PLAUR;EMP1;TRAF1;TNFRSF1B;ETV4;MMP9;WDR33;LAT2;CLEC4A;ANO1;ALDH1A3;SLPI;PECAM1;SPARCL1;IRF8;ADAM8;LCP1;DOCK2;TRIB2;ENG;BIRC3;PPP1R15A;GYPC;CFH;SATB1;RGS16;SEMA3B;USP12;CXCR4;LY96;GLRX;TFPI;IL2RG;CBL;CSF2RA;HSD11B1;GPNMB;TSPAN7;MAP7;SPP1;KCNN4;IL33;RABGAP1L;MAP3K1;JUP;PRRX1;FUCA1;TMEM176B;IL10RA;TMEM176A;LAPTM5;KLF4;GNG11;PSMB8;NIN;MAFB;ID2;CCSER2;ADGRL4;IL7R
MSigDB_Hallmark_2020,Estrogen Response Late,80/200,5.2415294292539716e-11,1.4559803970149924e-10,0,0,2.7067041485646137,64.07262068283659,RET;SCARB1;SERPINA1;HSPB8;ETFB;CELSR2;CXCL14;AFF1;SERPINA5;ZFP36;FAM102A;CCND1;TRIM29;CDH1;MDK;ANXA9;HMGCS2;JAK1;DUSP2;CISH;ELOVL5;IGFBP4;METTL3;NPY1R;EMP2;LSR;PDZK1;FOS;PRLR;SULT2B1;NCOR2;TIAM1;UGDH;OLFM1;RAB31;SCNN1A;TFF3;BLVRB;TFF1;PKP3;SGK1;FKBP4;CD44;FKBP5;TSTA3;SEMA3B;ADD3;SCUBE2;SLC9A3R1;PDLIM3;PERP;NRIP1;AGR2;SFN;CA12;XBP1;ST14;TFAP2C;EGR3;WFS1;TFPI2;ATP2B4;DNAJC12;COX6C;TPD52L1;KLF4;DHRS2;ASS1;BATF;MAPK13;ISG20;KRT19;CXCL12;FABP5;ID2;DLG5;CD9;PLXNB1;PTPN6;DHCR7
MSigDB_Hallmark_2020,Adipogenesis,78/200,3.7863204610597137e-10,9.964001213315039e-10,0,0,2.594120972300735,56.27804390714612,SCARB1;HSPB8;ARAF;GHITM;ETFB;COX6A1;SCP2;ALDH2;ENPP2;PIM3;CD36;ACADS;IDH3A;COX8A;JAGN1;MIGA2;GPX4;IFNGR1;GPX3;APLP2;ECH1;ELMOD3;LIFR;CMBL;ACLY;ARL4A;COL4A1;CAT;CMPK1;NDUFS3;SPARCL1;SUCLG1;PLIN2;SLC25A10;MGLL;PPP1R15B;COL15A1;CD151;PFKFB3;NDUFB7;MGST3;LAMA4;BAZ2A;MRPL15;UQCR10;TANK;SULT1A1;C3;GPAT4;DDT;UCP2;UBC;G3BP2;STOM;SNCG;APOE;CYC1;DRAM2;STAT5A;ABCA1;ESRRA;PTCD3;FZD4;CAVIN2;MDH2;IDH3G;SQOR;VEGFB;FAH;DNAJC15;DHRS7;PFKL;UQCRQ;CCNG2;ATP5PO;NABP1;ESYT1;DHCR7
MSigDB_Hallmark_2020,PI3K/AKT/mTOR  Signaling,49/105,6.051223001556313e-10,1.5128057503890784e-09,0,0,3.538824797160244,75.11364609949005,CDKN1A;ARF1;CDKN1B;UBE2D3;PTEN;SLA;RPS6KA3;ARHGDIA;RPS6KA1;RAC1;AP2M1;NCK1;MAP2K3;ACTR3;ACTR2;PRKCB;TRAF2;IRAK4;TIAM1;LCK;DDIT3;CSNK2B;TRIB3;RAF1;PFN1;SQSTM1;CAB39;DAPP1;CXCR4;NOD1;IL2RG;GRK2;MKNK1;MKNK2;THEM4;MAPK1;SFN;PLCG1;PAK4;STAT2;PPP1CA;PIKFYVE;ARPC3;CAMK4;UBE2N;PIN1;GRB2;CALR;MYD88
MSigDB_Hallmark_2020,Hypoxia,77/200,9.86471096135892e-10,2.348740705085457e-09,0,0,2.53923449346853,52.65581898685508,ERO1A;SCARB1;CDKN1A;TES;BTG1;CDKN1B;SERPINE1;HEXA;HDLBP;TNFAIP3;RORA;SLC2A3;ENO2;RBPJ;NR3C1;ETS1;MT2A;ZFP36;CSRP2;PIM1;IDS;TGM2;TPD52;BNIP3L;WSB1;TPI1;DUSP1;PLAUR;MIF;FOS;AMPD3;PGF;DCN;JMJD6;SULT2B1;TPST2;PPP1R3C;DDIT3;DDIT4;MYH9;PLIN2;S100A4;GAPDH;MT1E;PPP1R15A;LXN;PFKFB3;SDC4;CXCR4;GLRX;NDRG1;PLAC8;LDHA;PRDX5;UGP2;STC2;GPC1;PGK1;HMOX1;ANKZF1;CA12;MAP3K1;HSPA5;PNRC1;FOSL2;ISG20;SLC6A6;GRHPR;PFKL;KLF6;NAGK;XPNPEP1;CCNG2;BHLHE40;TGFBI;PFKP;GALK1
MSigDB_Hallmark_2020,Mitotic Spindle,75/199,4.875030843746565e-09,1.1079615553969466e-08,0,0,2.451927826903127,46.92778849155469,CEP57;NUMA1;SMC4;ARHGAP4;UXT;PREX1;AKAP13;PCM1;CAPZB;KIF5B;ARHGDIA;CNTRL;NCK2;CEP250;SPTAN1;CDK5RAP2;NCK1;SUN2;DST;CSNK1D;RHOF;KIF22;SMC1A;TUBA4A;BCR;TIAM1;BIN1;PALLD;CDC42EP4;RASA2;ARHGEF3;FSCN1;MYH9;ATG4B;ARHGEF2;EZR;MAPRE1;ARHGEF7;DOCK2;RAPGEF6;ARF6;PAFAH1B1;NOTCH2;ROCK1;EPB41;TUBGCP2;PXN;NEDD9;KLC1;HDAC6;CDC42;ABR;RHOT2;BCL2L11;EPB41L2;ABL1;FLNA;RICTOR;WASF2;SPTBN1;ARFGEF1;DYNC1H1;GSN;TBCD;MYO9B;ARHGAP27;SSH2;CCDC88A;MYO1E;MARCKS;NIN;TAOK2;ABI1;TUBGCP6;MAP3K11
MSigDB_Hallmark_2020,mTORC1 Signaling,74/200,1.5390574237041993e-08,3.345777008052607e-08,0,0,2.3799276621425127,42.81373385166265,ERO1A;CDKN1A;BTG2;TES;TFRC;PITPNB;UBE2D3;ITGB2;ARPC5L;SLA;SLC2A3;IFI30;PNP;CTSC;MAP2K3;ACTR3;ACTR2;TPI1;ELOVL5;CACYBP;ACSL3;TUBA4A;ACLY;PSMA3;DDX39A;PSMA4;PPA1;DDIT3;DDIT4;TRIB3;NUPR1;SQSTM1;GAPDH;PPP1R15A;PSMD13;FGL2;CXCR4;DAPP1;GLRX;CFP;ADD3;CORO1A;ATP5MC1;HSPD1;GGA2;SLC9A3R1;LDHA;PSMB5;SERPINH1;PGK1;LTA4H;SEC11A;CYB5B;XBP1;HSPA5;EDEM1;NFYC;RPA1;M6PR;PDAP1;DHCR24;EIF2S2;CCT6A;SQLE;SLC6A6;UFM1;PFKL;SCD;CCNG1;BHLHE40;CD9;CALR;DHCR7;LGMN
MSigDB_Hallmark_2020,Reactive Oxygen Species Pathway,26/49,2.707184155147604e-07,5.639966989890842e-07,0,0,4.554794445479554,68.87845159022831,MGST1;GLRX;LSP1;TXN;PDLIM1;HHEX;SBNO2;MBP;JUNB;HMOX2;NQO1;PRNP;NDUFA6;GPX4;GPX3;TXNRD2;SOD2;PRDX6;ATOX1;SELENOS;FES;STK25;CAT;PFKP;FTL;LAMTOR5
MSigDB_Hallmark_2020,UV Response Up,59/158,2.952739892127235e-07,5.905479784254469e-07,0,0,2.409894573595641,36.2336376203644,RET;BTG2;BTG1;TFRC;HNRNPU;ARRB2;ENO2;AQP3;ICAM1;GLS;CCND3;SPR;UROD;HYAL2;ACAA1;JUNB;STARD3;GPX3;IGFBP2;PRKCD;TAP1;FOS;HLA-F;TUBA4A;OLFM1;PRPF3;IRF1;SELENOW;FKBP4;SQSTM1;FURIN;RASGRP1;SULT1A1;RXRB;NXF1;PPP1R2;PDLIM3;BCL2L11;EPCAM;CREG1;HMOX1;MGAT1;BID;LYN;CYB5B;RAB27A;GGH;PDAP1;HSPA2;SOD2;NFKBIA;DNAJA1;NR4A1;EIF2S3;EIF5;NAT1;STK25;PPT1;GRINA
MSigDB_Hallmark_2020,Protein Secretion,40/96,9.431763022105346e-07,1.813800581174105e-06,0,0,2.88225940515341,39.98850334081059,STX12;CD63;ARF1;TMED10;STX16;VPS4B;SNAP23;ICA1;ATP1A1;RPS6KA3;SNX2;MAPK1;AP2M1;CTSC;SEC31A;RAB2A;TPD52;ARFGEF1;ABCA1;MON2;DST;STX7;GBF1;M6PR;ADAM10;ARFGAP3;SCAMP3;IGF2R;TOM1L1;KRT18;RER1;RAB14;TMX1;PPT1;GNAS;ANP32E;SEC22B;RAB5A;COPE;VAMP3
MSigDB_Hallmark_2020,G2-M Checkpoint,68/200,2.1156003467985237e-06,3.917778419997265e-06,0,0,2.0835745994981663,27.22434395400437,CDKN1B;NUMA1;HNRNPU;ARID4A;CTCF;TENT4A;SMC4;SYNCRIP;MT2A;CHAF1A;XPO1;CCND1;SNRPD1;MYC;KIF5B;STMN1;CHMP1A;HMGN2;LBR;TMPO;UPF1;SS18;TLE3;SLC38A1;RBM14;ATRX;PRPF4B;KIF22;SMC1A;CDC25B;ILF3;SFPQ;DDX39A;EWSR1;NCL;NUP50;SRSF2;MCM3;MCM5;NUP98;TOP1;KPNB1;PAFAH1B1;NOTCH2;YTHDC1;ODC1;SRSF1;CUL1;HIF1A;TRA2B;G3BP1;ABL1;BUB3;E2F4;SRSF10;CASP8AP2;DR1;RPA2;FOXN3;PML;CUL4A;SQLE;MARCKS;NASP;BCL3;HNRNPD;TACC3;CDKN3
